account_id,amount,payment_date,downpayment_amount,prev_account_id,global_amount,is_downpayment,prev_is_downpayment,downpayment,installments
YiHIvKpd,138,10/27/2019,9900,YiHIvKpd,45688,more than downpayment,more than downpayment,0,138
YiHIvKpd,163,10/28/2019,9900,YiHIvKpd,45851,more than downpayment,more than downpayment,0,163
YiHIvKpd,11000,11/20/2019,9900,YiHIvKpd,56851,more than downpayment,more than downpayment,0,11000
YiHIvKpd,680,11/30/2019,9900,YiHIvKpd,57531,more than downpayment,more than downpayment,0,680
YiHIvKpd,970,1/3/2020,9900,YiHIvKpd,58501,more than downpayment,more than downpayment,0,970
YiHIvKpd,4030,1/5/2020,9900,YiHIvKpd,62531,more than downpayment,more than downpayment,0,4030
YiHIvKpd,1950,1/27/2020,9900,YiHIvKpd,64481,more than downpayment,more than downpayment,0,1950
Yjc3TLLE,9900,6/8/2019,8900,,9900,more than downpayment,,8900,1000
Yjc3TLLE,5000,7/25/2019,8900,Yjc3TLLE,14900,more than downpayment,more than downpayment,0,5000
Yjc3TLLE,3900,8/30/2019,8900,Yjc3TLLE,18800,more than downpayment,more than downpayment,0,3900
Yjc3TLLE,3900,9/28/2019,8900,Yjc3TLLE,22700,more than downpayment,more than downpayment,0,3900
Yjc3TLLE,5000,10/30/2019,8900,Yjc3TLLE,27700,more than downpayment,more than downpayment,0,5000
Yjc3TLLE,5000,12/1/2019,8900,Yjc3TLLE,32700,more than downpayment,more than downpayment,0,5000
Yjc3TLLE,4000,1/29/2020,8900,Yjc3TLLE,36700,more than downpayment,more than downpayment,0,4000
YJpZf7wg,9900,6/28/2019,9900,,9900,equal to downpayment,,9900,0
YJpZf7wg,10000,12/18/2019,9900,YJpZf7wg,19900,more than downpayment,equal to downpayment,0,10000
YJpZf7wg,5000,1/19/2020,9900,YJpZf7wg,24900,more than downpayment,more than downpayment,0,5000
YK9YDST6,9900,11/28/2019,9900,,9900,equal to downpayment,,9900,0
YK9YDST6,3900,1/4/2020,9900,YK9YDST6,13800,more than downpayment,equal to downpayment,0,3900
YK9YDST6,3900,2/4/2020,9900,YK9YDST6,17700,more than downpayment,more than downpayment,0,3900
YL7HG7MR,5000,12/17/2019,4999,,5000,more than downpayment,,4999,1
YLiTUaXp,10000,12/10/2018,10000,,10000,equal to downpayment,,10000,0
YLiTUaXp,10000,1/25/2019,10000,YLiTUaXp,20000,more than downpayment,equal to downpayment,0,10000
YLiTUaXp,5000,2/24/2019,10000,YLiTUaXp,25000,more than downpayment,more than downpayment,0,5000
YLiTUaXp,5000,3/24/2019,10000,YLiTUaXp,30000,more than downpayment,more than downpayment,0,5000
YLiTUaXp,5000,4/21/2019,10000,YLiTUaXp,35000,more than downpayment,more than downpayment,0,5000
YLiTUaXp,5000,5/21/2019,10000,YLiTUaXp,40000,more than downpayment,more than downpayment,0,5000
YLiTUaXp,5000,6/20/2019,10000,YLiTUaXp,45000,more than downpayment,more than downpayment,0,5000
YLiTUaXp,5000,7/23/2019,10000,YLiTUaXp,50000,more than downpayment,more than downpayment,0,5000
YLiTUaXp,5000,8/24/2019,10000,YLiTUaXp,55000,more than downpayment,more than downpayment,0,5000
YLiTUaXp,4000,9/25/2019,10000,YLiTUaXp,59000,more than downpayment,more than downpayment,0,4000
YLiTUaXp,500,12/31/2019,10000,YLiTUaXp,59500,more than downpayment,more than downpayment,0,500
YLiTUaXp,2000,1/30/2020,10000,YLiTUaXp,61500,more than downpayment,more than downpayment,0,2000
YLJ2I6W8,8900,9/2/2019,8900,,8900,equal to downpayment,,8900,0
YLJ2I6W8,3900,10/24/2019,8900,YLJ2I6W8,12800,more than downpayment,equal to downpayment,0,3900
YLJ2I6W8,3900,11/14/2019,8900,YLJ2I6W8,16700,more than downpayment,more than downpayment,0,3900
YLJ2I6W8,3900,12/3/2019,8900,YLJ2I6W8,20600,more than downpayment,more than downpayment,0,3900
YLJ2I6W8,3900,1/14/2020,8900,YLJ2I6W8,24500,more than downpayment,more than downpayment,0,3900
YLJ2I6W8,3900,2/5/2020,8900,YLJ2I6W8,28400,more than downpayment,more than downpayment,0,3900
YLOMME9V,9900,11/13/2019,40000,,9900,less than downpayment,,9900,0
YLOMME9V,3900,11/22/2019,40000,YLOMME9V,13800,less than downpayment,less than downpayment,3900,0
YLOMME9V,3900,12/4/2019,40000,YLOMME9V,17700,less than downpayment,less than downpayment,3900,0
YLOMME9V,71700,12/31/2019,40000,YLOMME9V,89400,more than downpayment,less than downpayment,22300,49400
YLOMME9V,10600,1/2/2020,40000,YLOMME9V,100000,more than downpayment,more than downpayment,0,10600
YLOMME9V,30000,1/6/2020,40000,YLOMME9V,130000,more than downpayment,more than downpayment,0,30000
YM699TMH,9900,11/3/2019,9900,,9900,equal to downpayment,,9900,0
YM699TMH,3900,12/24/2019,9900,YM699TMH,13800,more than downpayment,equal to downpayment,0,3900
YM699TMH,3900,1/22/2020,9900,YM699TMH,17700,more than downpayment,more than downpayment,0,3900
YMEO5A9A,9900,7/12/2019,8900,,9900,more than downpayment,,8900,1000
YMEO5A9A,4100,8/3/2019,8900,YMEO5A9A,14000,more than downpayment,more than downpayment,0,4100
YMEO5A9A,600,8/4/2019,8900,YMEO5A9A,14600,more than downpayment,more than downpayment,0,600
YMEO5A9A,600,8/5/2019,8900,YMEO5A9A,15200,more than downpayment,more than downpayment,0,600
YMEO5A9A,600,8/6/2019,8900,YMEO5A9A,15800,more than downpayment,more than downpayment,0,600
YMEO5A9A,200,8/12/2019,8900,YMEO5A9A,16000,more than downpayment,more than downpayment,0,200
YMEO5A9A,170,8/13/2019,8900,YMEO5A9A,16170,more than downpayment,more than downpayment,0,170
YMEO5A9A,1530,8/28/2019,8900,YMEO5A9A,17700,more than downpayment,more than downpayment,0,1530
YMEO5A9A,3900,9/6/2019,8900,YMEO5A9A,21600,more than downpayment,more than downpayment,0,3900
YMEO5A9A,3900,10/6/2019,8900,YMEO5A9A,25500,more than downpayment,more than downpayment,0,3900
YMEO5A9A,250,10/10/2019,8900,YMEO5A9A,25750,more than downpayment,more than downpayment,0,250
YMEO5A9A,1500,11/4/2019,8900,YMEO5A9A,27250,more than downpayment,more than downpayment,0,1500
YMEO5A9A,3900,11/18/2019,8900,YMEO5A9A,31150,more than downpayment,more than downpayment,0,3900
YMEO5A9A,1000,12/26/2019,8900,YMEO5A9A,32150,more than downpayment,more than downpayment,0,1000
YMEO5A9A,3900,1/29/2020,8900,YMEO5A9A,36050,more than downpayment,more than downpayment,0,3900
ymvvQmUz,10000,8/10/2017,10000,,10000,equal to downpayment,,10000,0
ymvvQmUz,3500,10/1/2017,10000,ymvvQmUz,13500,more than downpayment,equal to downpayment,0,3500
ymvvQmUz,3500,11/3/2017,10000,ymvvQmUz,17000,more than downpayment,more than downpayment,0,3500
ymvvQmUz,3500,12/2/2017,10000,ymvvQmUz,20500,more than downpayment,more than downpayment,0,3500
ymvvQmUz,5000,1/2/2018,10000,ymvvQmUz,25500,more than downpayment,more than downpayment,0,5000
ymvvQmUz,3500,3/2/2018,10000,ymvvQmUz,29000,more than downpayment,more than downpayment,0,3500
ymvvQmUz,3500,4/1/2018,10000,ymvvQmUz,32500,more than downpayment,more than downpayment,0,3500
ymvvQmUz,3500,5/1/2018,10000,ymvvQmUz,36000,more than downpayment,more than downpayment,0,3500
ymvvQmUz,3500,6/1/2018,10000,ymvvQmUz,39500,more than downpayment,more than downpayment,0,3500
ymvvQmUz,2000,7/9/2018,10000,ymvvQmUz,41500,more than downpayment,more than downpayment,0,2000
ymvvQmUz,3500,8/20/2018,10000,ymvvQmUz,45000,more than downpayment,more than downpayment,0,3500
yn7s3Jzf,10000,7/24/2017,10000,,10000,equal to downpayment,,10000,0
yn7s3Jzf,3500,8/17/2017,10000,yn7s3Jzf,13500,more than downpayment,equal to downpayment,0,3500
yn7s3Jzf,7000,1/15/2018,10000,yn7s3Jzf,20500,more than downpayment,more than downpayment,0,7000
yn7s3Jzf,25500,1/30/2018,10000,yn7s3Jzf,46000,more than downpayment,more than downpayment,0,25500
yn7s3Jzf,6000,1/31/2018,10000,yn7s3Jzf,52000,more than downpayment,more than downpayment,0,6000
YNABmFV5,8900,2/4/2019,8900,,8900,equal to downpayment,,8900,0
YNABmFV5,3900,3/6/2019,8900,YNABmFV5,12800,more than downpayment,equal to downpayment,0,3900
YNABmFV5,4000,4/7/2019,8900,YNABmFV5,16800,more than downpayment,more than downpayment,0,4000
YNABmFV5,3800,5/7/2019,8900,YNABmFV5,20600,more than downpayment,more than downpayment,0,3800
YNABmFV5,3900,6/15/2019,8900,YNABmFV5,24500,more than downpayment,more than downpayment,0,3900
YNABmFV5,3900,7/8/2019,8900,YNABmFV5,28400,more than downpayment,more than downpayment,0,3900
YNABmFV5,3900,8/8/2019,8900,YNABmFV5,32300,more than downpayment,more than downpayment,0,3900
YNABmFV5,3900,9/16/2019,8900,YNABmFV5,36200,more than downpayment,more than downpayment,0,3900
YNABmFV5,4000,10/8/2019,8900,YNABmFV5,40200,more than downpayment,more than downpayment,0,4000
YNABmFV5,3900,11/23/2019,8900,YNABmFV5,44100,more than downpayment,more than downpayment,0,3900
YNABmFV5,3900,12/20/2019,8900,YNABmFV5,48000,more than downpayment,more than downpayment,0,3900
YNABmFV5,3900,1/24/2020,8900,YNABmFV5,51900,more than downpayment,more than downpayment,0,3900
YNMCGQQY,9900,10/29/2019,40000,,9900,less than downpayment,,9900,0
YNMCGQQY,112100,12/17/2019,40000,YNMCGQQY,122000,more than downpayment,less than downpayment,30100,82000
YNMCGQQY,8000,12/20/2019,40000,YNMCGQQY,130000,more than downpayment,more than downpayment,0,8000
YNSNHqDA,20000,11/23/2018,9900,,20000,more than downpayment,,9900,10100
YO7GQBF9,9900,12/27/2019,9900,,9900,equal to downpayment,,9900,0
YO7GQBF9,3900,2/6/2020,9900,YO7GQBF9,13800,more than downpayment,equal to downpayment,0,3900
yoeYdBqk,8900,5/7/2019,8900,,8900,equal to downpayment,,8900,0
yoeYdBqk,3900,5/31/2019,8900,yoeYdBqk,12800,more than downpayment,equal to downpayment,0,3900
yoeYdBqk,3900,7/2/2019,8900,yoeYdBqk,16700,more than downpayment,more than downpayment,0,3900
yoeYdBqk,3900,7/31/2019,8900,yoeYdBqk,20600,more than downpayment,more than downpayment,0,3900
yoeYdBqk,3900,9/7/2019,8900,yoeYdBqk,24500,more than downpayment,more than downpayment,0,3900
yoeYdBqk,3900,10/3/2019,8900,yoeYdBqk,28400,more than downpayment,more than downpayment,0,3900
yoeYdBqk,3900,11/6/2019,8900,yoeYdBqk,32300,more than downpayment,more than downpayment,0,3900
yoeYdBqk,3900,11/29/2019,8900,yoeYdBqk,36200,more than downpayment,more than downpayment,0,3900
yoeYdBqk,3900,1/3/2020,8900,yoeYdBqk,40100,more than downpayment,more than downpayment,0,3900
yoeYdBqk,3900,2/3/2020,8900,yoeYdBqk,44000,more than downpayment,more than downpayment,0,3900
YOKL6EBU,9900,11/22/2019,9900,,9900,equal to downpayment,,9900,0
YOxgbJTf,9900,8/7/2019,9900,,9900,equal to downpayment,,9900,0
YOxgbJTf,3900,9/23/2019,9900,YOxgbJTf,13800,more than downpayment,equal to downpayment,0,3900
YOxgbJTf,3900,10/30/2019,9900,YOxgbJTf,17700,more than downpayment,more than downpayment,0,3900
YOxgbJTf,3900,11/26/2019,9900,YOxgbJTf,21600,more than downpayment,more than downpayment,0,3900
YOxgbJTf,3900,12/31/2019,9900,YOxgbJTf,25500,more than downpayment,more than downpayment,0,3900
YOxgbJTf,3900,1/20/2020,9900,YOxgbJTf,29400,more than downpayment,more than downpayment,0,3900
YQdwg0R3,9900,6/28/2019,9900,,9900,equal to downpayment,,9900,0
YQdwg0R3,10000,7/31/2019,9900,YQdwg0R3,19900,more than downpayment,equal to downpayment,0,10000
YQdwg0R3,5000,10/2/2019,9900,YQdwg0R3,24900,more than downpayment,more than downpayment,0,5000
YQdwg0R3,10000,11/27/2019,9900,YQdwg0R3,34900,more than downpayment,more than downpayment,0,10000
yQk6dDso,10000,7/9/2019,8900,,10000,more than downpayment,,8900,1100
yQk6dDso,3900,8/24/2019,8900,yQk6dDso,13900,more than downpayment,more than downpayment,0,3900
yQk6dDso,3900,9/25/2019,8900,yQk6dDso,17800,more than downpayment,more than downpayment,0,3900
yQk6dDso,3900,10/28/2019,8900,yQk6dDso,21700,more than downpayment,more than downpayment,0,3900
yQk6dDso,3900,11/25/2019,8900,yQk6dDso,25600,more than downpayment,more than downpayment,0,3900
yQk6dDso,3900,12/27/2019,8900,yQk6dDso,29500,more than downpayment,more than downpayment,0,3900
yQk6dDso,3900,1/31/2020,8900,yQk6dDso,33400,more than downpayment,more than downpayment,0,3900
YQV94AVE,10000,7/1/2019,10000,,10000,equal to downpayment,,10000,0
YQV94AVE,4500,8/5/2019,10000,YQV94AVE,14500,more than downpayment,equal to downpayment,0,4500
YQV94AVE,4500,9/5/2019,10000,YQV94AVE,19000,more than downpayment,more than downpayment,0,4500
YQV94AVE,4500,10/6/2019,10000,YQV94AVE,23500,more than downpayment,more than downpayment,0,4500
YQV94AVE,4500,12/7/2019,10000,YQV94AVE,28000,more than downpayment,more than downpayment,0,4500
YQV94AVE,4500,1/7/2020,10000,YQV94AVE,32500,more than downpayment,more than downpayment,0,4500
YQV94AVE,4900,2/9/2020,10000,YQV94AVE,37400,more than downpayment,more than downpayment,0,4900
yQxALpkX,8900,5/17/2019,8900,,8900,equal to downpayment,,8900,0
yQxALpkX,5000,6/4/2019,8900,yQxALpkX,13900,more than downpayment,equal to downpayment,0,5000
yQxALpkX,5000,7/4/2019,8900,yQxALpkX,18900,more than downpayment,more than downpayment,0,5000
yQxALpkX,5000,8/3/2019,8900,yQxALpkX,23900,more than downpayment,more than downpayment,0,5000
yQxALpkX,3900,9/5/2019,8900,yQxALpkX,27800,more than downpayment,more than downpayment,0,3900
yQxALpkX,3900,10/3/2019,8900,yQxALpkX,31700,more than downpayment,more than downpayment,0,3900
yQxALpkX,3900,11/5/2019,8900,yQxALpkX,35600,more than downpayment,more than downpayment,0,3900
yQxALpkX,3900,12/4/2019,8900,yQxALpkX,39500,more than downpayment,more than downpayment,0,3900
yQxALpkX,3900,1/6/2020,8900,yQxALpkX,43400,more than downpayment,more than downpayment,0,3900
yQxALpkX,3900,2/5/2020,8900,yQxALpkX,47300,more than downpayment,more than downpayment,0,3900
yrDqa8HT,8900,5/20/2019,8900,,8900,equal to downpayment,,8900,0
yrDqa8HT,3900,7/5/2019,8900,yrDqa8HT,12800,more than downpayment,equal to downpayment,0,3900
yrDqa8HT,3900,8/7/2019,8900,yrDqa8HT,16700,more than downpayment,more than downpayment,0,3900
yrDqa8HT,3900,9/9/2019,8900,yrDqa8HT,20600,more than downpayment,more than downpayment,0,3900
yrDqa8HT,3900,10/8/2019,8900,yrDqa8HT,24500,more than downpayment,more than downpayment,0,3900
yrDqa8HT,3900,11/7/2019,8900,yrDqa8HT,28400,more than downpayment,more than downpayment,0,3900
yrDqa8HT,3900,12/6/2019,8900,yrDqa8HT,32300,more than downpayment,more than downpayment,0,3900
yrDqa8HT,3900,1/7/2020,8900,yrDqa8HT,36200,more than downpayment,more than downpayment,0,3900
yrDqa8HT,3900,1/30/2020,8900,yrDqa8HT,40100,more than downpayment,more than downpayment,0,3900
yRs1uEHy,9900,7/9/2019,8900,,9900,more than downpayment,,8900,1000
yRs1uEHy,3900,8/25/2019,8900,yRs1uEHy,13800,more than downpayment,more than downpayment,0,3900
yRs1uEHy,3900,9/17/2019,8900,yRs1uEHy,17700,more than downpayment,more than downpayment,0,3900
yRs1uEHy,2000,1/22/2020,8900,yRs1uEHy,19700,more than downpayment,more than downpayment,0,2000
YrYLo18r,8900,5/9/2019,8900,,8900,equal to downpayment,,8900,0
YrYLo18r,3900,6/27/2019,8900,YrYLo18r,12800,more than downpayment,equal to downpayment,0,3900
YrYLo18r,3900,7/31/2019,8900,YrYLo18r,16700,more than downpayment,more than downpayment,0,3900
YrYLo18r,3900,10/11/2019,8900,YrYLo18r,20600,more than downpayment,more than downpayment,0,3900
YrYLo18r,15600,12/25/2019,8900,YrYLo18r,36200,more than downpayment,more than downpayment,0,15600
YrYLo18r,3900,12/26/2019,8900,YrYLo18r,40100,more than downpayment,more than downpayment,0,3900
YslCLgO3,8900,2/5/2019,8900,,8900,equal to downpayment,,8900,0
YslCLgO3,3900,4/1/2019,8900,YslCLgO3,12800,more than downpayment,equal to downpayment,0,3900
YslCLgO3,3900,5/7/2019,8900,YslCLgO3,16700,more than downpayment,more than downpayment,0,3900
YslCLgO3,3900,5/28/2019,8900,YslCLgO3,20600,more than downpayment,more than downpayment,0,3900
YslCLgO3,3900,8/30/2019,8900,YslCLgO3,24500,more than downpayment,more than downpayment,0,3900
YslCLgO3,7800,10/17/2019,8900,YslCLgO3,32300,more than downpayment,more than downpayment,0,7800
YslCLgO3,3900,11/14/2019,8900,YslCLgO3,36200,more than downpayment,more than downpayment,0,3900
ytSUdJhF,9900,7/30/2019,9900,,9900,equal to downpayment,,9900,0
ytSUdJhF,3900,9/4/2019,9900,ytSUdJhF,13800,more than downpayment,equal to downpayment,0,3900
ytSUdJhF,3900,10/4/2019,9900,ytSUdJhF,17700,more than downpayment,more than downpayment,0,3900
ytSUdJhF,3900,11/1/2019,9900,ytSUdJhF,21600,more than downpayment,more than downpayment,0,3900
ytSUdJhF,3900,12/4/2019,9900,ytSUdJhF,25500,more than downpayment,more than downpayment,0,3900
ytSUdJhF,3900,1/5/2020,9900,ytSUdJhF,29400,more than downpayment,more than downpayment,0,3900
YujSQYNt,8900,4/18/2019,8900,,8900,equal to downpayment,,8900,0
YujSQYNt,3900,5/28/2019,8900,YujSQYNt,12800,more than downpayment,equal to downpayment,0,3900
YujSQYNt,3900,6/24/2019,8900,YujSQYNt,16700,more than downpayment,more than downpayment,0,3900
YujSQYNt,3900,8/9/2019,8900,YujSQYNt,20600,more than downpayment,more than downpayment,0,3900
YujSQYNt,7800,10/16/2019,8900,YujSQYNt,28400,more than downpayment,more than downpayment,0,7800
YujSQYNt,7800,11/28/2019,8900,YujSQYNt,36200,more than downpayment,more than downpayment,0,7800
YujSQYNt,7800,1/17/2020,8900,YujSQYNt,44000,more than downpayment,more than downpayment,0,7800
YujSQYNt,3900,2/7/2020,8900,YujSQYNt,47900,more than downpayment,more than downpayment,0,3900
yULCaa73,8900,1/9/2019,8900,,8900,equal to downpayment,,8900,0
yULCaa73,3900,2/22/2019,8900,yULCaa73,12800,more than downpayment,equal to downpayment,0,3900
yULCaa73,3900,3/19/2019,8900,yULCaa73,16700,more than downpayment,more than downpayment,0,3900
yULCaa73,3900,4/15/2019,8900,yULCaa73,20600,more than downpayment,more than downpayment,0,3900
yULCaa73,3900,5/20/2019,8900,yULCaa73,24500,more than downpayment,more than downpayment,0,3900
yULCaa73,3900,6/13/2019,8900,yULCaa73,28400,more than downpayment,more than downpayment,0,3900
yULCaa73,3900,7/10/2019,8900,yULCaa73,32300,more than downpayment,more than downpayment,0,3900
yULCaa73,3900,8/11/2019,8900,yULCaa73,36200,more than downpayment,more than downpayment,0,3900
yULCaa73,3900,9/6/2019,8900,yULCaa73,40100,more than downpayment,more than downpayment,0,3900
yULCaa73,3900,10/13/2019,8900,yULCaa73,44000,more than downpayment,more than downpayment,0,3900
yULCaa73,3900,11/10/2019,8900,yULCaa73,47900,more than downpayment,more than downpayment,0,3900
yULCaa73,3900,12/10/2019,8900,yULCaa73,51800,more than downpayment,more than downpayment,0,3900
yULCaa73,3900,1/9/2020,8900,yULCaa73,55700,more than downpayment,more than downpayment,0,3900
yULCaa73,3900,2/7/2020,8900,yULCaa73,59600,more than downpayment,more than downpayment,0,3900
Yv0yK6RO,8900,5/16/2019,8900,,8900,equal to downpayment,,8900,0
Yv0yK6RO,3900,6/24/2019,8900,Yv0yK6RO,12800,more than downpayment,equal to downpayment,0,3900
Yv0yK6RO,3900,7/25/2019,8900,Yv0yK6RO,16700,more than downpayment,more than downpayment,0,3900
Yv0yK6RO,3900,8/24/2019,8900,Yv0yK6RO,20600,more than downpayment,more than downpayment,0,3900
Yv0yK6RO,3900,9/24/2019,8900,Yv0yK6RO,24500,more than downpayment,more than downpayment,0,3900
Yv0yK6RO,3900,10/25/2019,8900,Yv0yK6RO,28400,more than downpayment,more than downpayment,0,3900
Yv0yK6RO,3900,11/25/2019,8900,Yv0yK6RO,32300,more than downpayment,more than downpayment,0,3900
Yv0yK6RO,3900,12/26/2019,8900,Yv0yK6RO,36200,more than downpayment,more than downpayment,0,3900
Yv0yK6RO,3900,1/28/2020,8900,Yv0yK6RO,40100,more than downpayment,more than downpayment,0,3900
YVE74LB1,9900,9/29/2019,9900,,9900,equal to downpayment,,9900,0
YVE74LB1,3900,11/14/2019,9900,YVE74LB1,13800,more than downpayment,equal to downpayment,0,3900
YVE74LB1,3900,12/15/2019,9900,YVE74LB1,17700,more than downpayment,more than downpayment,0,3900
YVE74LB1,3900,1/15/2020,9900,YVE74LB1,21600,more than downpayment,more than downpayment,0,3900
YVJ7PQRQ,9900,1/6/2020,9900,,9900,equal to downpayment,,9900,0
YVM2QJD2,10000,11/30/2019,9900,,10000,more than downpayment,,9900,100
yw0MjOFp,26250,7/22/2019,26250,,26250,equal to downpayment,,26250,0
yw0MjOFp,26250,9/7/2019,26250,yw0MjOFp,52500,more than downpayment,equal to downpayment,0,26250
yw0MjOFp,26250,10/3/2019,26250,yw0MjOFp,78750,more than downpayment,more than downpayment,0,26250
yw0MjOFp,26250,11/5/2019,26250,yw0MjOFp,105000,more than downpayment,more than downpayment,0,26250
YW9YxEPr,8900,2/23/2019,8900,,8900,equal to downpayment,,8900,0
YW9YxEPr,3900,3/26/2019,8900,YW9YxEPr,12800,more than downpayment,equal to downpayment,0,3900
YW9YxEPr,3900,4/24/2019,8900,YW9YxEPr,16700,more than downpayment,more than downpayment,0,3900
